Time (s),Speed (m/s),Gear,Engine Load (% of Max Power),Total Acc (m/s^2),Engine RPM,Pitch (deg),Lateral Acc (m/s^2),Passenger Count,Load Ind,AC Level,Window Opening,Radio Volume,Rain Intensity,Visibility,Driver Wellbeing,Driver Rush
105.13,14.149,3,13.699,-0.12561,2652.0,-3.6302,0.14857,0,3,0,5,6,0,9,5,0
105.14,14.145,3,13.385,-0.15874,2653.8,-3.6299,0.2334,0,3,0,5,6,0,9,5,0
105.15,14.142,3,13.079,-0.19061,2655.5,-3.6295,0.23334,0,3,0,5,6,0,9,5,0
105.16,14.139,3,12.78,-0.2211,2657.2,-3.6291,0.19088,0,3,0,5,6,0,9,5,0
105.17,14.138,3,12.488,-0.25021,2658.9,-3.6287,0.19086,0,3,0,5,6,0,9,5,0
105.19,14.14,3,12.205,-0.27804,2660.6,-3.6282,0.13433,0,3,0,5,6,0,9,5,0
105.19,14.139,3,11.929,-0.30481,2662.3,-3.6276,0.13432,0,3,0,5,6,0,9,5,0
105.21,14.141,3,11.661,-0.3309,2664.1,-3.6271,0.049493,0,3,0,5,6,0,9,5,0
105.21,14.14,3,11.4,-0.35648,2665.8,-3.6265,0.049491,0,3,0,5,6,0,9,5,0
105.22,14.142,3,11.147,-0.38181,2667.5,-3.6597,-0.049498,0,3,0,5,6,0,9,5,0
105.23,14.146,3,10.902,-0.40707,2669.2,-3.6595,-0.04951,0,3,0,5,6,0,9,5,0
105.24,14.151,3,10.664,-0.43233,2670.9,-3.6591,-0.06368,0,3,0,5,6,0,9,5,0
105.26,14.15,3,10.434,-0.45754,2672.6,-3.6588,-0.063675,0,3,0,5,6,0,9,5,0
105.26,14.154,3,10.212,-0.48251,2674.4,-3.6584,-0.035384,0,3,0,5,6,0,9,5,0
105.28,14.156,3,9.9973,-0.50689,2676.0,-3.658,-0.03539,0,3,0,5,6,0,9,5,0
105.28,14.157,3,9.7904,-0.53024,2677.6,-3.6575,0.0070783,0,3,0,5,6,0,9,5,0
105.29,14.157,3,9.5911,-0.55202,2679.2,-3.657,0.0070786,0,3,0,5,6,0,9,5,0
105.3,14.157,3,9.3995,-0.57169,2680.7,-3.6564,0.035393,0,3,0,5,6,0,9,5,0
105.32,14.159,3,9.2155,-0.5887,2682.2,-3.6558,0.035399,0,3,0,5,6,0,9,5,0
105.32,14.16,3,9.0392,-0.60261,2683.6,-3.6552,0.035399,0,3,0,5,6,0,9,5,0
105.33,14.157,3,8.8706,-0.61308,2685.0,-3.6545,0.035392,0,3,0,5,6,0,9,5,0
105.34,14.157,3,8.7096,-0.61995,2686.3,-3.6538,0.10618,0,3,0,5,6,0,9,5,0
105.35,14.151,3,8.5563,-0.62326,2687.5,-3.653,0.10613,0,3,0,5,6,0,9,5,0
105.36,14.149,3,8.4107,-0.62325,2688.8,-3.6522,0.16271,0,3,0,5,6,0,9,5,0
105.37,14.15,3,8.2727,-0.62034,2689.9,-3.6513,0.16272,0,3,0,5,6,0,9,5,0
105.38,14.149,3,8.1424,-0.61513,2691.0,-3.6504,0.21931,0,3,0,5,6,0,9,5,0
105.39,14.146,3,8.0198,-0.60835,2692.1,-3.6495,0.21926,0,3,0,5,6,0,9,5,0
105.4,14.147,3,7.9048,-0.60078,2693.1,-3.6485,0.23343,0,3,0,5,6,0,9,5,0
105.41,14.147,3,7.7975,-0.59324,2694.1,-3.6475,0.23342,0,3,0,5,6,0,9,5,0
105.42,14.147,3,7.6979,-0.5865,2695.0,-3.6464,0.20513,0,3,0,5,6,0,9,5,0
105.43,14.15,3,7.6059,-0.58123,2695.8,-3.6453,0.20517,0,3,0,5,6,0,9,5,0
105.44,14.151,3,7.5216,-0.57798,2696.7,-3.6441,0.23348,0,3,0,5,6,0,9,5,0
105.45,14.15,3,7.4449,-0.5771,2697.4,-3.6767,0.23347,0,3,0,5,6,0,9,5,0
105.46,14.152,3,7.3759,-0.57879,2698.1,-3.675,0.1769,0,3,0,5,6,0,9,5,0
105.47,14.154,3,7.3146,-0.58306,2698.8,-3.6733,0.17692,0,3,0,5,6,0,9,5,0
105.48,14.158,3,7.261,-0.58963,2699.4,-3.6715,0.16281,0,3,0,5,6,0,9,5,0
105.5,14.159,3,7.215,-0.59832,2700.0,-3.6697,0.16282,0,3,0,5,6,0,9,5,0
105.5,14.159,3,7.1766,-0.60873,2700.5,-3.6679,0.16282,0,3,0,5,6,0,9,5,0
105.51,14.161,3,7.146,-0.6204,2700.9,-3.666,0.16286,0,3,0,5,6,0,9,5,0
105.52,14.161,3,7.123,-0.63285,2701.3,-3.6641,0.19118,0,3,0,5,6,0,9,5,0
105.53,14.158,3,7.1077,-0.64562,2701.7,-3.6621,0.19113,0,3,0,5,6,0,9,5,0
105.54,14.159,3,7.1,-0.6583,2702.0,-3.6601,0.13451,0,3,0,5,6,0,9,5,0
105.55,14.164,3,7.1,-0.67055,2702.3,-3.6581,0.13456,0,3,0,5,6,0,9,5,0
105.56,14.165,3,7.1,-0.68213,2702.5,-3.656,0.14873,0,3,0,5,6,0,9,5,0
105.57,14.164,3,7.1,-0.69289,2702.7,-3.6539,0.14872,0,3,0,5,6,0,9,5,0
105.58,14.163,3,7.1,-0.70277,2702.8,-3.6517,0.077895,0,3,0,5,6,0,9,5,0
105.59,14.161,3,7.1,-0.7118,2702.8,-3.6495,0.077884,0,3,0,5,6,0,9,5,0
105.61,14.16,3,7.1,-0.72006,2702.8,-3.6473,0.1062,0,3,0,5,6,0,9,5,0
105.61,14.162,3,7.1,-0.72769,2702.8,-3.645,0.10622,0,3,0,5,6,0,9,5,0
105.63,14.163,3,7.1,-0.73478,2702.7,-3.6426,0.19121,0,3,0,5,6,0,9,5,0
105.64,14.159,3,7.1,-0.74157,2702.6,-3.6403,0.19115,0,3,0,5,6,0,9,5,0
105.65,14.163,3,7.1,-0.7482,2702.4,-3.6379,0.23368,0,3,0,5,6,0,9,5,0
105.65,14.166,3,7.1,-0.75483,2702.1,-3.6354,0.23373,0,3,0,5,6,0,9,5,0
105.66,14.156,3,7.1,-0.76159,2701.8,-3.6329,0.1628,0,3,0,5,6,0,9,5,0
105.67,14.161,3,7.1,-0.76855,2701.5,-3.6304,0.16285,0,3,0,5,6,0,9,5,0
105.68,14.163,3,7.1,-0.77579,2701.1,-3.6278,0.13454,0,3,0,5,6,0,9,5,0
105.69,14.168,3,7.1,-0.78336,2700.7,-3.6252,0.1346,0,3,0,5,6,0,9,5,0
105.7,14.165,3,7.1,-0.79127,2700.2,-3.6226,0.077909,0,3,0,5,6,0,9,5,0
105.71,14.168,3,7.1,-0.79941,2699.6,-3.6199,0.077923,0,3,0,5,6,0,9,5,0
105.72,14.167,3,7.1,-0.8079,2699.0,-3.6171,0.02125,0,3,0,5,6,0,9,5,0
105.74,14.166,3,7.1,-0.81671,2698.4,-3.6143,0.021249,0,3,0,5,6,0,9,5,0
105.74,14.158,3,7.1,-0.8258,2697.7,-3.6115,-0.049551,0,3,0,5,6,0,9,5,0
105.76,14.151,3,7.1,-0.83513,2696.9,-3.6087,-0.049528,0,3,0,5,6,0,9,5,0
105.76,14.149,3,7.1,-0.84465,2696.2,-3.6058,0.12027,0,3,0,5,6,0,9,5,0
105.78,14.152,3,7.1,-0.85431,2695.3,-3.6028,0.1203,0,3,0,5,6,0,9,5,0
105.78,14.145,3,7.1,-0.86403,2694.5,-3.5998,0.063652,0,3,0,5,6,0,9,5,0
105.79,14.129,3,7.1,-0.87377,2693.6,-3.5968,0.06358,0,3,0,5,6,0,9,5,0
105.8,14.126,3,7.1,-0.88346,2692.8,-3.5938,0.035315,0,3,0,5,6,0,9,5,0
105.82,14.131,3,7.1,-0.89307,2691.9,-3.5907,0.035328,0,3,0,5,6,0,9,5,0
105.82,14.126,3,7.1,-0.90255,2691.1,-3.5876,0.091817,0,3,0,5,6,0,9,5,0
105.84,14.111,3,7.1,-0.91189,2690.3,-3.5844,0.091722,0,3,0,5,6,0,9,5,0
105.84,14.108,3,7.1,-0.92099,2689.4,-3.5812,0.10581,0,3,0,5,6,0,9,5,0
105.86,14.11,3,7.1,-0.92993,2688.6,-3.5779,0.10582,0,3,0,5,6,0,9,5,0
105.86,14.109,3,7.1,-0.93873,2687.7,-3.5746,0.27512,0,3,0,5,6,0,9,5,0
105.88,14.097,3,7.1,-0.9474,2686.9,-3.5514,0.2749,0,3,0,5,6,0,9,5,0
105.88,14.081,3,7.1,-0.95593,2686.0,-3.5478,0.1901,0,3,0,5,6,0,9,5,0
105.89,14.078,3,7.1,-0.96431,2685.2,-3.5441,0.19006,0,3,0,5,6,0,9,5,0
105.9,14.083,3,7.1,-0.9725,2684.3,-3.5404,0.19013,0,3,0,5,6,0,9,5,0
105.92,14.079,3,7.1,-0.98046,2683.5,-3.5367,0.19007,0,3,0,5,6,0,9,5,0
105.92,14.072,3,7.1,-0.98809,2682.7,-3.5329,0.28848,0,3,0,5,6,0,9,5,0
105.94,14.065,3,7.1,-0.99532,2681.9,-3.5291,0.28834,0,3,0,5,6,0,9,5,0
105.94,14.06,3,7.1,-1.0021,2681.0,-3.5252,-0.0070302,0,3,0,5,6,0,9,5,0
105.96,14.063,3,7.1,-1.0082,2680.2,-3.5213,-0.0070316,0,3,0,5,6,0,9,5,0
105.96,14.053,3,7.1,-1.0136,2679.4,-3.5174,-0.16161,0,3,0,5,6,0,9,5,0
105.97,14.056,3,7.1,-1.0183,2678.6,-3.5134,-0.16165,0,3,0,5,6,0,9,5,0
105.98,14.054,3,7.1,-1.0222,2677.9,-3.5094,0.091348,0,3,0,5,6,0,9,5,0
105.99,14.057,3,7.1,-1.0252,2677.1,-3.5053,0.091373,0,3,0,5,6,0,9,5,0
106.0,14.045,3,7.1,-1.0275,2676.3,-3.5012,0.11938,0,3,0,5,6,0,9,5,0
106.01,14.035,3,7.1,-1.0289,2675.6,-3.4971,0.1193,0,3,0,5,6,0,9,5,0
106.03,14.039,3,7.1,-1.0295,2674.8,-3.493,0.18953,0,3,0,5,6,0,9,5,0
106.04,14.038,3,7.1,-1.0293,2674.1,-3.4888,0.18952,0,3,0,5,6,0,9,5,0
106.05,14.032,3,7.1,-1.0284,2673.3,-3.4845,0.14734,0,3,0,5,6,0,9,5,0
106.06,14.016,3,7.1,-1.0267,2672.6,-3.4802,0.14717,0,3,0,5,6,0,9,5,0
106.06,14.02,3,7.1,-1.0243,2671.9,-3.4759,-0.0070101,0,3,0,5,6,0,9,5,0
106.07,14.014,3,7.1,-1.0212,2671.1,-3.4716,-0.0070071,0,3,0,5,6,0,9,5,0
106.08,14.009,3,7.1,-1.0173,2670.4,-3.4672,0.0070043,0,3,0,5,6,0,9,5,0
106.09,14.001,3,7.1,-1.0127,2669.7,-3.436,0.0070007,0,3,0,5,6,0,9,5,0
106.1,13.998,3,7.1,-1.0075,2669.0,-3.4319,0.020997,0,3,0,5,6,0,9,5,0
106.11,13.991,3,7.1,-1.0016,2668.4,-3.4277,0.020987,0,3,0,5,6,0,9,5,0
106.12,13.991,3,7.1,-0.99513,2667.7,-3.4235,0.17488,0,3,0,5,6,0,9,5,0
106.14,13.981,3,7.1,-0.98838,2667.0,-3.4193,0.17477,0,3,0,5,6,0,9,5,0
106.14,13.978,3,7.1,-0.9814,2666.3,-3.415,0.21666,0,3,0,5,6,0,9,5,0
106.16,13.978,3,7.1,-0.9744,2665.7,-3.4107,0.21665,0,3,0,5,6,0,9,5,0
106.17,13.977,3,7.1,-0.96756,2665.0,-3.4064,0.21664,0,3,0,5,6,0,9,5,0
106.18,13.97,3,7.1,-0.96107,2664.4,-3.402,0.21654,0,3,0,5,6,0,9,5,0
106.18,13.962,3,7.1,-0.9551,2663.8,-3.3975,0.24434,0,3,0,5,6,0,9,5,0
106.19,13.956,3,7.1,-0.94975,2663.1,-3.3931,0.24423,0,3,0,5,6,0,9,5,0
106.2,13.956,3,7.1,-0.94509,2662.5,-3.3886,0.20237,0,3,0,5,6,0,9,5,0
106.22,13.956,3,7.1,-0.94111,2661.9,-3.384,0.20236,0,3,0,5,6,0,9,5,0
106.22,13.95,3,7.1,-0.93773,2661.3,-3.3795,0.13252,0,3,0,5,6,0,9,5,0
106.23,13.946,3,7.1,-0.93485,2660.7,-3.3749,0.13248,0,3,0,5,6,0,9,5,0
106.24,13.944,3,7.1,-0.93229,2660.1,-3.3702,0.076692,0,3,0,5,6,0,9,5,0
106.26,13.941,3,7.1,-0.92989,2659.5,-3.3655,0.076677,0,3,0,5,6,0,9,5,0
106.26,13.935,3,7.1,-0.92723,2659.0,-3.3608,0.048772,0,3,0,5,6,0,9,5,0
106.28,13.931,3,7.1,-0.92438,2658.4,-3.3561,0.04876,0,3,0,5,6,0,9,5,0
106.28,13.925,3,7.1,-0.92122,2657.8,-3.3513,0.076587,0,3,0,5,6,0,9,5,0
106.3,13.926,3,7.1,-0.91768,2657.3,-3.3465,0.076595,0,3,0,5,6,0,9,5,0
106.3,13.913,3,7.1,-0.91374,2656.7,-3.3417,0.034784,0,3,0,5,6,0,9,5,0
106.32,13.914,3,7.1,-0.90947,2656.2,-3.3368,0.034785,0,3,0,5,6,0,9,5,0
106.32,13.911,3,7.1,-0.90496,2655.7,-3.3318,0.0069557,0,3,0,5,6,0,9,5,0
106.33,13.907,3,7.1,-0.90036,2655.2,-3.3269,0.0069536,0,3,0,5,6,0,9,5,0
106.34,13.897,3,7.1,-0.89585,2654.6,-3.3218,0.048639,0,3,0,5,6,0,9,5,0
106.36,13.893,3,7.0999,-0.89172,2654.1,-3.3168,0.048626,0,3,0,5,6,0,9,5,0
106.36,13.892,3,7.0996,-0.88806,2653.6,-3.3118,0.048622,0,3,0,5,6,0,9,5,0
106.38,13.889,3,7.0993,-0.88502,2653.1,-3.3067,0.048611,0,3,0,5,6,0,9,5,0
106.38,13.885,3,7.0988,-0.88275,2652.7,-3.3016,0.13191,0,3,0,5,6,0,9,5,0
106.4,13.887,3,7.0982,-0.88133,2652.2,-3.2965,0.13193,0,3,0,5,6,0,9,5,0
106.4,13.888,3,7.0975,-0.8808,2651.7,-3.2913,0.020833,0,3,0,5,6,0,9,5,0
106.42,13.885,3,7.0966,-0.88115,2651.3,-3.2861,0.020828,0,3,0,5,6,0,9,5,0
106.42,13.881,3,7.0957,-0.88231,2650.8,-3.2809,-0.0069407,0,3,0,5,6,0,9,5,0
106.44,13.886,3,7.0946,-0.88417,2650.3,-3.2756,-0.0069428,0,3,0,5,6,0,9,5,0
106.44,13.882,3,7.0934,-0.88658,2649.9,-3.2703,-0.0069409,0,3,0,5,6,0,9,5,0
106.46,13.883,3,7.092,-0.88938,2649.4,-3.265,-0.0069415,0,3,0,5,6,0,9,5,0
106.46,13.879,3,7.0906,-0.89238,2648.9,-3.2596,0.0069394,0,3,0,5,6,0,9,5,0
106.47,13.877,3,7.089,-0.89537,2648.5,-3.2542,0.0069386,0,3,0,5,6,0,9,5,0
106.48,13.871,3,7.0873,-0.89817,2648.0,-3.2488,0.090159,0,3,0,5,6,0,9,5,0
106.5,13.871,3,7.0855,-0.90095,2647.6,-3.2433,0.090163,0,3,0,5,6,0,9,5,0
106.5,13.866,3,7.0836,-0.90324,2647.1,-3.2378,0.048531,0,3,0,5,6,0,9,5,0
106.51,13.865,3,7.0815,-0.90494,2646.6,-3.1681,0.048527,0,3,0,5,6,0,9,5,0
106.52,13.862,3,7.0794,-0.90602,2646.2,-3.1617,0.048516,0,3,0,5,6,0,9,5,0
106.54,13.859,3,7.0771,-0.90649,2645.7,-3.1553,0.048507,0,3,0,5,6,0,9,5,0
106.54,13.856,3,7.0747,-0.90641,2645.3,-3.1489,0.048495,0,3,0,5,6,0,9,5,0
106.56,13.851,3,7.0721,-0.90592,2644.8,-3.1424,0.048478,0,3,0,5,6,0,9,5,0
106.57,13.853,3,7.0695,-0.90518,2644.3,-3.136,-0.02078,0,3,0,5,6,0,9,5,0
106.57,13.842,3,7.0667,-0.9044,2643.8,-3.1294,-0.020763,0,3,0,5,6,0,9,5,0
106.58,13.846,3,7.0638,-0.90381,2643.3,-3.1229,-0.020769,0,3,0,5,6,0,9,5,0
106.59,13.84,3,7.0608,-0.90365,2642.8,-3.1163,-0.02076,0,3,0,5,6,0,9,5,0
106.6,13.837,3,7.0576,-0.90414,2642.2,-3.1097,-0.048429,0,3,0,5,6,0,9,5,0
106.61,13.834,3,7.0544,-0.90548,2641.6,-3.1031,-0.04842,0,3,0,5,6,0,9,5,0
106.62,13.829,3,7.051,-0.90785,2641.1,-3.0964,0.0069143,0,3,0,5,6,0,9,5,0
106.63,13.823,3,7.0475,-0.91133,2640.4,-3.0897,0.0069114,0,3,0,5,6,0,9,5,0
106.64,13.825,3,7.0439,-0.91598,2639.8,-3.083,0.076036,0,3,0,5,6,0,9,5,0
106.66,13.818,3,7.0402,-0.92178,2639.2,-3.0763,0.075999,0,3,0,5,6,0,9,5,0
106.66,13.812,3,7.0363,-0.92865,2638.5,-3.0695,0.10359,0,3,0,5,6,0,9,5,0
106.67,13.802,3,7.0323,-0.93645,2637.8,-3.0627,0.10352,0,3,0,5,6,0,9,5,0
106.68,13.803,3,7.0282,-0.94499,2637.2,-3.0559,0.10352,0,3,0,5,6,0,9,5,0
106.69,13.797,3,7.024,-0.95403,2636.4,-3.049,0.10348,0,3,0,5,6,0,9,5,0
106.7,13.784,3,7.0196,-0.96331,2635.7,-3.0421,0.11717,0,3,0,5,6,0,9,5,0
106.72,13.785,3,7.0152,-0.97256,2635.0,-3.0353,0.11717,0,3,0,5,6,0,9,5,0
106.72,13.779,3,7.0106,-0.9815,2634.2,-3.0283,0.10334,0,3,0,5,6,0,9,5,0
106.74,13.775,3,7.0059,-0.98987,2633.4,-3.0214,0.10331,0,3,0,5,6,0,9,5,0
106.74,13.767,3,7.0011,-0.99742,2632.6,-3.1153,0.13078,0,3,0,5,6,0,9,5,0
106.76,13.763,3,6.9961,-1.0039,2631.8,-3.1071,0.13075,0,3,0,5,6,0,9,5,0
106.76,13.754,3,6.991,-1.0093,2630.9,-3.0988,0.13066,0,3,0,5,6,0,9,5,0
106.78,13.752,3,6.9859,-1.0135,2630.1,-3.0905,0.13064,0,3,0,5,6,0,9,5,0
106.78,13.746,3,6.9805,-1.0163,2629.2,-3.0822,0.18557,0,3,0,5,6,0,9,5,0
106.8,13.739,3,6.9751,-1.0177,2628.3,-3.0739,0.18547,0,3,0,5,6,0,9,5,0
106.8,13.737,3,6.9696,-1.0178,2627.4,-3.0656,0.14424,0,3,0,5,6,0,9,5,0
106.82,13.732,3,6.9639,-1.0166,2626.5,-3.0572,0.14419,0,3,0,5,6,0,9,5,0
106.82,13.729,3,6.9581,-1.0141,2625.5,-3.0489,0.17161,0,3,0,5,6,0,9,5,0
106.83,13.723,3,6.9522,-1.0107,2624.6,-3.0405,0.17154,0,3,0,5,6,0,9,5,0
106.84,13.716,3,6.9462,-1.0064,2623.6,-3.0321,0.17145,0,3,0,5,6,0,9,5,0
106.86,13.713,3,6.94,-1.0016,2622.6,-3.0238,0.17142,0,3,0,5,6,0,9,5,0
106.86,13.711,3,6.9338,-0.99623,2621.6,-3.0154,0.1988,0,3,0,5,6,0,9,5,0
106.88,13.708,3,6.9277,-0.9907,2620.5,-3.007,0.19877,0,3,0,5,6,0,9,5,0
106.88,13.7,3,6.9215,-0.98513,2619.5,-2.9986,0.18495,0,3,0,5,6,0,9,5,0
106.9,13.691,3,6.9154,-0.97969,2618.4,-2.9901,0.18483,0,3,0,5,6,0,9,5,0
106.9,13.686,3,6.9092,-0.97451,2617.3,-2.9817,0.17108,0,3,0,5,6,0,9,5,0
106.92,13.683,3,6.9031,-0.96994,2616.2,-2.9734,0.17104,0,3,0,5,6,0,9,5,0
106.92,13.68,3,6.8969,-0.96579,2615.1,-2.965,0.12996,0,3,0,5,6,0,9,5,0
106.94,13.674,3,6.8908,-0.96205,2613.9,-2.9565,0.1299,0,3,0,5,6,0,9,5,0
106.94,13.667,3,6.8846,-0.95871,2612.8,-2.9481,0.12984,0,3,0,5,6,0,9,5,0
106.96,13.66,3,6.8785,-0.9557,2611.6,-2.9397,0.12977,0,3,0,5,6,0,9,5,0
106.97,13.653,3,6.8723,-0.95292,2610.4,-2.9313,0.1297,0,3,0,5,6,0,9,5,0
106.97,13.645,3,6.8662,-0.95025,2609.2,-2.9229,0.12962,0,3,0,5,6,0,9,5,0
106.99,13.638,3,6.86,-0.94758,2608.0,-2.9145,0.12956,0,3,0,5,6,0,9,5,0
106.99,13.635,3,6.8538,-0.94475,2606.7,-2.9061,0.12953,0,3,0,5,6,0,9,5,0
107.01,13.628,3,6.8478,-0.9413,2605.4,-2.8977,0.11584,0,3,0,5,6,0,9,5,0
107.01,13.616,3,6.8419,-0.93747,2604.2,-2.8892,0.061271,0,3,0,5,6,0,9,5,0
107.02,13.611,3,6.8361,-0.93315,2602.8,-2.8808,0.047639,0,3,0,5,6,0,9,5,0
107.03,13.607,3,6.8304,-0.92829,2601.5,-2.8724,0.047624,0,3,0,5,6,0,9,5,0
107.04,13.603,3,6.8249,-0.92286,2600.2,-2.864,0.088417,0,3,0,5,6,0,9,5,0
107.06,13.602,3,6.8195,-0.91688,2598.8,-2.8556,0.08841,0,3,0,5,6,0,9,5,0
107.06,13.593,3,6.8141,-0.91041,2597.5,-2.8472,0.033982,0,3,0,5,6,0,9,5,0
107.08,13.596,3,6.809,-0.90355,2596.1,-2.8388,0.03399,0,3,0,5,6,0,9,5,0
107.08,13.595,3,6.8039,-0.89642,2594.7,-2.8305,0.020392,0,3,0,5,6,0,9,5,0
107.09,13.592,3,6.7989,-0.88918,2593.3,-2.8221,0.033979,0,3,0,5,6,0,9,5,0
107.1,13.587,3,6.7941,-0.882,2591.9,-2.8138,-0.020381,0,3,0,5,6,0,9,5,0
107.11,13.594,3,6.7894,-0.87504,2590.6,-2.8054,0.033985,0,3,0,5,6,0,9,5,0
107.12,13.592,3,6.7848,-0.86848,2589.2,-2.7971,0.033979,0,3,0,5,6,0,9,5,0
107.13,13.589,3,6.7804,-0.86218,2587.8,-2.7888,0.033972,0,3,0,5,6,0,9,5,0
107.14,13.58,3,6.776,-0.85654,2586.4,-2.7805,0.033951,0,3,0,5,6,0,9,5,0
107.15,13.582,3,6.7718,-0.8516,2585.1,-2.7722,0.020373,0,3,0,5,6,0,9,5,0
107.16,13.582,3,6.7677,-0.84742,2583.7,-2.8404,0.020373,0,3,0,5,6,0,9,5,0
107.17,13.575,3,6.7637,-0.84397,2582.3,-2.8331,0.020362,0,3,0,5,6,0,9,5,0
107.18,13.575,3,6.7598,-0.84122,2580.9,-2.8258,-0.0067874,0,3,0,5,6,0,9,5,0
107.19,13.573,3,6.7561,-0.83909,2579.6,-2.8185,-0.0067863,0,3,0,5,6,0,9,5,0
107.2,13.565,3,6.7525,-0.8375,2578.2,-2.8112,-0.0067824,0,3,0,5,6,0,9,5,0
107.22,13.554,3,6.749,-0.83635,2576.8,-2.804,-0.0067772,0,3,0,5,6,0,9,5,0
107.22,13.556,3,6.7456,-0.83557,2575.3,-2.7968,-0.0067781,0,3,0,5,6,0,9,5,0
107.24,13.55,3,6.7424,-0.83509,2573.9,-2.7896,-0.0067749,0,3,0,5,6,0,9,5,0
107.24,13.547,3,6.7392,-0.83489,2572.4,-2.7825,0.033867,0,3,0,5,6,0,9,5,0
107.25,13.541,3,6.7362,-0.83495,2570.9,-2.7753,0.060934,0,3,0,5,6,0,9,5,0
107.26,13.537,3,6.7333,-0.83532,2569.4,-2.7682,0.060917,0,3,0,5,6,0,9,5,0
107.27,13.533,3,6.7305,-0.83607,2567.8,-2.7611,0.033832,0,3,0,5,6,0,9,5,0
107.28,13.529,3,6.7279,-0.83729,2566.2,-2.754,0.033821,0,3,0,5,6,0,9,5,0
107.29,13.526,3,6.7253,-0.8391,2564.6,-2.747,0.074393,0,3,0,5,6,0,9,5,0
107.3,13.525,3,6.7229,-0.84164,2563.0,-2.74,0.074388,0,3,0,5,6,0,9,5,0
107.31,13.522,3,6.7206,-0.84505,2561.4,-2.733,-0.0067609,0,3,0,5,6,0,9,5,0
107.32,13.522,3,6.7185,-0.84946,2559.7,-2.726,-0.0067611,0,3,0,5,6,0,9,5,0
107.33,13.522,3,6.7164,-0.85499,2558.0,-2.719,-0.020282,0,3,0,5,6,0,9,5,0
107.34,13.516,3,6.7145,-0.86174,2556.2,-2.7121,-0.033791,0,3,0,5,6,0,9,5,0
107.35,13.516,3,6.7127,-0.86979,2554.5,-2.7052,-0.03379,0,3,0,5,6,0,9,5,0
107.36,13.513,3,6.711,-0.87918,2552.7,-2.6983,-0.033784,0,3,0,5,6,0,9,5,0
107.37,13.516,3,6.7094,-0.88994,2550.9,-2.6915,-0.0067582,0,3,0,5,6,0,9,5,0
107.38,13.513,3,6.708,-0.90205,2549.1,-2.6078,-0.0067565,0,3,0,5,6,0,9,5,0
107.39,13.511,3,6.7066,-0.91545,2547.2,-2.602,-0.0067553,0,3,0,5,6,0,9,5,0
107.41,13.506,3,6.7054,-0.93007,2545.3,-2.5962,0.033765,0,3,0,5,6,0,9,5,0
107.41,13.503,3,6.7043,-0.9458,2543.4,-2.5904,0.033759,0,3,0,5,6,0,9,5,0
107.43,13.499,3,6.7034,-0.96228,2541.5,-2.5847,0.0067496,0,3,0,5,6,0,9,5,0
107.43,13.495,3,6.7025,-0.97961,2539.5,-2.579,0.033738,0,3,0,5,6,0,9,5,0
107.44,13.488,3,6.7018,-0.99766,2537.5,-2.5732,0.0067438,0,3,0,5,6,0,9,5,0
107.46,13.48,3,6.7012,-1.0163,2535.5,-2.5676,0.00674,0,3,0,5,6,0,9,5,0
107.46,13.474,3,6.7007,-1.0355,2533.5,-2.5619,0.047158,0,3,0,5,6,0,9,5,0
107.47,13.465,3,6.7004,-1.055,2531.4,-2.5563,0.047126,0,3,0,5,6,0,9,5,0
107.48,13.457,3,6.7001,-1.075,2529.3,-2.5507,0.060557,0,3,0,5,6,0,9,5,0
107.5,13.451,3,6.7,-1.0952,2527.2,-2.5451,0.060531,0,3,0,5,6,0,9,5,0
107.5,13.447,3,6.7,-1.1159,2525.1,-2.5396,0.060509,0,3,0,5,6,0,9,5,0
107.52,13.437,3,6.7,-1.1371,2522.9,-2.534,0.060468,0,3,0,5,6,0,9,5,0
107.52,13.427,3,6.7,-1.1587,2520.7,-2.5286,0.087275,0,3,0,5,6,0,9,5,0
107.53,13.421,3,6.7,-1.181,2518.5,-2.5231,0.033553,0,3,0,5,6,0,9,5,0
107.54,13.418,3,6.7,-1.204,2516.3,-2.5177,0.033544,0,3,0,5,6,0,9,5,0
107.55,13.413,3,6.7,-1.2277,2514.0,-2.5122,0.0067063,0,3,0,5,6,0,9,5,0
107.56,13.406,3,6.7,-1.2521,2511.7,-2.5067,0.006703,0,3,0,5,6,0,9,5,0
107.57,13.399,3,6.7,-1.2773,2509.4,-2.5014,-0.033497,0,3,0,5,6,0,9,5,0
107.58,13.394,3,6.7,-1.3033,2507.1,-2.496,-0.033486,0,3,0,5,6,0,9,5,0
107.6,13.383,3,6.7,-1.3298,2504.7,-2.4907,-0.033458,0,3,0,5,6,0,9,5,0
107.6,13.379,3,6.7,-1.3567,2502.3,-2.4854,-0.020069,0,3,0,5,6,0,9,5,0
107.61,13.376,3,6.7,-1.3838,2499.9,-2.4801,-0.046817,0,3,0,5,6,0,9,5,0
107.62,13.369,3,6.7,-1.4109,2497.5,-2.4749,-0.046791,0,3,0,5,6,0,9,5,0
107.63,13.359,3,6.7,-1.4377,2495.0,-2.4696,-0.0066795,0,3,0,5,6,0,9,5,0
107.64,13.35,3,6.6999,-1.4643,2492.5,-2.4645,-0.006675,0,3,0,5,6,0,9,5,0
107.65,13.344,3,6.6996,-1.4903,2490.0,-2.4593,-0.0066719,0,3,0,5,6,0,9,5,0
